"id","text_pt","sentiment"
"5931","Muito ruim Veio todos diferentes do q pedir o relógio não foi o escolhido e o colar também veio com a com da pedra diferente.","neg"
"5932","Diferente da foto  Não vem na caixinha que aparece na foto vem em uma caixa de plástico e a corrente e brinco em um saquinho.","neg"
"5933","Ruim Não gostei pois no 2 dias de uso o pino quebrou. Tive q levar pro técnico pra colocar o pinno.","neg"
"5934","Caixa de apresentação decepcionante  A caixinha que dizem vir de brinde é uma caixa de papelão bem vagabunda que inclusive veio toda desmanchada.","neg"
"5935","Muito ruim Produto bonito porém não funciona.  Antes de enviar poderiam testa logo antes.  Era pra presentear fiquei de cara grande.","neg"
"5936","Ruim Até k bonito mais o relógio veio com a pilha gasta pois já parou de funcionar.","neg"
"5937","Muito ruim O produto estava com defeito  por favor da próxima vez envia produto em boa condição.","neg"
"5938","Eu comprei um produto e veio outro q raiva O produto n veio igual o que eles estão vendendo falta de respeito.","neg"
"5939","Péssima qualidade  Péssima qualidade o relógio!! um dia de uso ele soltou o pino.","neg"
"5940","Muito ruim Não veio do msm jeito que tá na ft mais tá bm.","neg"
"5941","Horrivelmente Normal pensei que era banhando o material n e muito bom.","neg"
"5942","Pessima qualidade  Péssima qualidade!!!!acabei de receber e já tô preparando pra devolver.","neg"
"5943","Nó gostei achei que vinha na caixa Relógio bom só que não vem na caixinha. Nó gostei.","neg"
"5944","Muito ruim Lindo maravilhoso amei estou muito feliz de ter comprado.","neg"
"5945","Simplesmente não gostei  N gostei muito  brinco não vei como fala não.","neg"
"5946","Arrependimento!!! Pessima qualidade!!! vem em caixinha de acrilico!!! nao recomendo!!!.","neg"
"5947","Muito ruim Não gostei a je que erra de um jeito.","neg"
"5948","Pessimo Pessima qualidade! o relogio nao e igual da foto!.","neg"
"5949","Muito ruim Horrível veio quebrado sem futuro esse relógio mim arrependi.","neg"
"5950","Não gostei Relógio não funciona e colar e brincos escreveram.","neg"
"5951","Muito bom!! Adoramos!! recomendo!!  boas histórias. Divertiu toda a família.","neg"
"5952","Ruim Achei um pouco grande para a maioria dos vinis. Mas de boa qualidade.","neg"
"5953","Decepcionada Fiquei decepcionada. Me parece uma publicidade ambígua. Sim estava escrito plásticos externos e plásticos internos. Todavia a foto faz pensar que será uma capa de papel resistente ou um plástico grosso. Não vou devolver pois vou usar os plásticos para outra finalidade. E não posso sair para ir ao correio. Por favor tirem a foto da capa de disco de papelão e mostrem is produtos como realmente são.","neg"
"5954","Plástico para vinil que não cabe vinil Nenhum dos plásticos exteriores seviu! todos são pequenos demais para que caiva um album de vinil. Os plástico interiores são ok.","neg"
"5955","Muito ruim Muito decepcionante. Os plasticos externos são tao finos que achei que eram os internos. Lamentavel. Vou jogar tudo fora.","neg"
"5956","Nao gostei e nao recomendo pra ninguem Ruim. Os plasticos externos sao muito pequenos e os internos de péssima qualidade tbm. Me arrependi de ter cimprado3.","neg"
"5957","Não entregaram o número de plásticos prometidos. Vieram faltando 11 plásticos internos. Comprei há mais de uma semana. Não obtive resposta alguma.","neg"
"5958","Mediano Os plasticos chegaram amassados e alguns são menores que as capas dos discos.","neg"
"5959","Muito ruim Produto não é muito bom. Plastico muito fino.","neg"
"5960","Muito ruim Infelizmwnte veio bem menos que 200.","neg"
"5961","Nao gostei O produto não rodou no blu-ray. Vou ter que devolver.","neg"
"5962","Péssimo. Péssimo os dvds do chapolin não roda todos os episódios. E um nem roda nada.","neg"
"5963","Ruim Matéria bonito cristalino de boa qualidade. Da um aspecto de novo nas capas. Porém o formato e grande muito grande dava para ser 10 milímetros menor. Quando vc pega a capa se não estiver atento ela escorrega fica som com o plástico nas mãos porque a folga e muito grande. Sem fala que essa sobra dobra amassa e fica feio. Não vou usar. Isso não e uma crítica. Talvez uma sugestão para o fabricante corregi pois está muito fácil aí fica todo mundo contente. As capas internas tbm. São muito grandes. E só pegar uma original e comparar.","neg"
"5964","Os plásticos são de boa qualidade mas fora de medi Os plásticos são de boa qualidade mas fora de medida.","neg"
"5965","Papelão fraco e fino Papelão fraco e fino. As marcações para 'dobras' não existem.","neg"
"5966","COMPRE UMA MARCA E RECEBA OUTRA!!! Que é isso??? comprei uma marca me mandam outra!!! que vergonha comprei pra minha esposa pois ela havia usado as que comprei com vcs da outra vez!!! como podem fazer isso mandando outra marca!!! se pretendiam fazer isso deveriam avisar antes!!!! decepção!!! a outra marca vinha bem melhor embalada todas individuais!!! péssimo negócio!!!.","neg"
"5967","Falta de higiene e cuidado com o produto Caixas vieram violadas e amassadas expondo o produto.  Mascaras brancas não são embaladas em plastico dentro da caixa então ficaram bem expostas sem higiene.  Mascaras pretas apesar de virem em um plastico tem o cheiro bem forte.","neg"
"5968","Propaganda enganosa Comprei 3 x na primeira e na segunda vieram de ótima qualidade com 3 camadas mas na última compra veio uma masca bem bosta de uma cada só feita de tnt!!! e o núncio diz 3 camadas!!!!.","neg"
"5969","Muito ruim Infelismente esse lote de quatro caixas que comprei foi de péssima qualidade. Me deixou literalmente na mão ( pois descola o elastico facilmente). As anteriores foram muito boas  porém essas quatro caixas foram muito complicado a utilização.","neg"
"5970","Péssima qualidade. Cada vez que compro as máscaras elas vem pior. Esta desta vez veio tão fina. Com um elástico tão frouxo que só jesus. Isso não protege nada e de tripla não tem nada.","neg"
"5971","Muito ruim Péssima qualidade as outras que comprei veio em embalagens individuais estas vieram horríveis só não devolvo pq abrir as embalagens desta vez fui enganado vou ter que doar ou jogar fora. Enfim péssimas.","neg"
"5972","Mascara preta de baixa qualidade  Mascaras pretas de baixa qualidade sem forração interna e muitas soltam o elastico ja na hora de colocar.  Como vem de varios fabricantes chineses é sempre uma loteria. Dessa vez perdi.","neg"
"5973","Elásticos soltam fácil da mascara. Colagem frágil Os elásticos de prender atras da orelha soltam da mascara quando vamos vesti-la.  É muito frágil.  Ja jogamos fora varias mascaras por causa disso.  Não foi uma boa compra.","neg"
"5974","Tamanhos grandes de mascara para rostos pequenos Mascara nao fica ajustada a face. Em rostos de mulheres fica frouxa. Ela ficou bem em pessoas com a face / cabeca maior. Nao comprarei mais dessa mascara.","neg"
"5975","Baixa qualidade não vale a pena  Péssimo muitas com defeito.  Só de tirar do saquinho estoura o elástico.  O clipe nasal não vem na maioria e nas quem tem está fora da posição.","neg"
"5976","Muito ruim Péssima qualidade é como se você tivesse comprado uma caixa com 50 unidades vale pelas 200 porque tem que usar mais de 1 máscara.","neg"
"5977","Nao esta de acordo com o que foi anunciado Achei que a quañidade nao esta de acordo com o que esta escrito. Essas mascaras nao tem tripla protecao. Os elasticos sao frouxos.","neg"
"5978","Muito ruim Não e tripla a foraçao!!!! ja abri duas caixas e ate agora não vi tecido triplo!!! mas comprei tenho que usar ate acabar.","neg"
"5979","Muito ruim Muito ruim a cada 3 mascaras 2 vem com defeito ou no elastico ou sem o arame que contorna o nariz.  Nao recomendo.","neg"
"5980","Nao vale a pena comprar Horrível. Não tem o arame que fixa a máscara no nariz e por causa disso a máscara fica saindo do rosto.","neg"
"5981","Muito ruim A máscara não é de boa qualidade. Produto ruim de má qualidade. Eu nao compraria novamente e nem indicaria a ninguém.","neg"
"5982","Ruim A marcará e horrível fica soltando pelinhos não gostei da primeira vez que comprei veio melhor não gostei me sentir tirada.","neg"
"5983","Não gostei desta máscaras a A qualidade dessa mascara veio inferior das outras q eu comprei.  E os elásticos se nao estão soltos saomuito largos.","neg"
"5984","Não tem uma boa qualidade As máscaras brancas estão rasgando na parte do arame e as pretas estão super frouxas na parte dos elásticos.","neg"
"5985","Poderia ser melhor Matérial poderia ser melhor apesar do preço da pro gasto por ser descartável mas comprei melhor pelo mesmo preço.","neg"
"5986","Bom O elástico muito flácido e grande. Para usar é necessário  apertar com um nó. Este produto não compraria novamente.","neg"
"5987","PEssima qualidade. Elástico estouraram  Péssima qualidade todas as máscaras sem exceção estouraram o elástico. Comprei um modelo mandaram outro como estava prestes a viajar não conseguir troca e resolvi leva assim mesmo. Chegando no destino quando fui abri percebi q não era as que comprei. E a qualidade horrível. O elástico estourou de todas. Muito decepcionante.","neg"
"5988","Nao recomendo ..não tem pós venda...porcaria Num pacote de 10 máscaras que já abri estourou 4 elástico. E as outras?. Bom. Hj 10. 03. 22 já abri todas as máscaras e comprei 2 pacotes. As máscaras não são boas. Os elásticos estouram e não tem com prender novamente. Decepcionada.","neg"
"5989","Muito ruim A alça que se prende a orelha é mais curta do que outras máscaras que comprei aqui no mercado livre e em aproximadamente três máscara que depois de retirada do plástico no primeiro uso dela já se soltou.","neg"
"5990","Nao vale a pena Produto de ma qualidade.  Ja tive outras mascaras kn95 bem diferentes e melhores que essa. Nessa máscara o elastico se solta com facilidade alem de que ele e muito apertado e machuca. Nao recomendo essa marca.","neg"
"5991","Arrancador de orelha Comprei um lote e veio bom. Este aqui o elastico é tao apertado que a gente fica com orelha de abano e so da pra aguentwr usar 1 horas antes de cair a orelha.","neg"
"5992","Não recomendo.  Comprei kn95 e veio outro modelo bem mais fino. Não recomendo pois comprei por causa da proteção e agora vou precisar ficar com elas porque já abri um pacote. Muito arrependida.","neg"
"5993","Qualidade da máscara é ruim A máscara veio com cheiro forte de tinta e não é bom o material. Rasgou quando puxei para colocar atras da orelha.  Não recomendo.","neg"
"5994","Muito ruim Qualidade muito ruim. O elástico sempre arrebenta. Fui tentar reclamar e a loja só ressarcia se tivesse foto de todas as máscaras sem elástico.","neg"
"5995","Muito ruim Foi comprada  a primeira vez e eram ótimas.  Na remessa posterior as tiras vieram com tamanho diferente e ficam apertadas nas orelhas. Péssimas.","neg"
"5996","A mascara enviada não é a da foto ñ é kn95 O produto não é kn95 e não é o modelo da foto.  Mas o material é bom.  Mas a propaganda é enganosa.","neg"
"5997","Muito ruim A simples ação de retirar a máscara é o suficiente para a tira elástica se romper. Não recomendo. A branca é ótima.","neg"
"5998","Muito ruim Ruim. Não possui 5 camadas. É uma máscara muito fina. Não corresponde ao que está descrito no produto. Não recomendo a aquisição.","neg"
"5999","Muito ruim Dessas agora que veio eu não gostei  achei  pequena para meu rosto arrebenta com facilidade e  o material é  muito áspero.","neg"
"6000","Muito ruim Produto de péssima qualidade elastico umas sem elastico outras com elastico arrebentado.  Sem acabamento e nao vieram embaladas uma a uma.","neg"
"6001","Muito ruim Comprei no dia 10/07/2021 e exatamente 3 meses depois o aparelho parou de funcionar do nada.","neg"
"6002","Parou de funcionar. Funcionou 2 semanas e de repente não afere mais a pressão. Como devo proceder?.","neg"
"6003","Regular Parece que medidor não mede corretamente.","neg"
"6004","Nao compraria novamente  Tem cheiro estranho e os elásticos são bem frouxos. Fica largo e não dá segurança no uso.","neg"
"6005","Desperdício de dinheiro Metade das máscaras na caixa vem sem o elástico de um lado. Não vale a pena.","neg"
"6006","Muito ruim! Aproximadamente 80% das mascaras soltaram o elastico ao serem colocadas no rosto. Experiencia sofrivel.","neg"
"6007","Nao compro  mais  Muito ruim o material os elástico quebrar muito de cinquenta joguei umas vinte.","neg"
"6008","Não gostei  Não gostei da máscara pq é muito fina além de ser chinesa.","neg"
"6009","Muito ruim Diz ser g-tech entretanto abrimos a caixa tem o pacote lacrado no plástico com uma etiqueta da china. Além disso a máscara não tem nenhuma marcação informando que é g-tech. Uma enganação. Absurdo.","neg"
"6010","Pedi branca veio azul Pedi branca na caixa veio escrito branca mas veio azul.","neg"
"6011","Péssima  Propaganda enganosa não tem 3 camadas péssima qualidade.","neg"
"6012","Muito ruim Não  era tão  boa esperava que fosse melhor.","neg"
"6013","Baixa qualidade  Veio cor errada. Baixa qualidade.","neg"
"6014","Barulho insuportável O barulho e insuportável. Inadequado para crianças pequenas. O desconforto do barulho não me deixa avaliar os demais ítens. Não dá para usar. Vou trocar ou comprar outro. Me arrependi.","neg"
"6015","Me arrependi! Muito barulhento Nao faz tanta fumaça e ainda por cima é extremamente barulhento. Uma furadeira faz menos barulho que o aparelho.","neg"
"6016","Muito ruim Uma porcaria comprei do usei 3 vezes é já deu problema. Nao sei. Ainda nem. Terminei de pagar.","neg"
"6017","Muito ruim Péssimo acabei de receber e já veio com defeito quero a troca.","neg"
"6018","Péssimo  Usei apensas uma vez e na segunda vez não funcionou mais.","neg"
"6019","gostei muito Muito bom bem silencioso facil de utilizar.","neg"
"6020","Muito ruim Excelente produto silencioso e produz bastante nebulizacao.","neg"
"6021","Excelente  Eu gostei do produto  muito bom.","neg"
"6022","Nao gostei O produto ja paro de funcionar.","neg"
"6023","Produto diferente do anunciado! Nao foi a marca anunciada. Achei muito fraco o tecido.","neg"
"6024","Pessima qualidade! Pessimo! mascaras finas e sem formato.  Nao vale a pena!.","neg"
"6025","Abaixo do esperado. Tenho dúvida na eficiência do material e tamanho pequeno.","neg"
"6026","Bom Achei o material da máscara muito fino.","neg"
"6027","Muito ruim Muito fino o tecido. Proteção fica comprometida.","neg"
"6028","Ruim A cor preta é de  fraca qualidade.","neg"
"6029","Muito ruim Muito ruim não compre pior que existe.","neg"
"6030","Muito ruim Muito barulhento.  . O vento daí. Morno quase frio.","neg"
"6031","Não gostei Nao faz compressa. Nem faz inalação.","neg"
"6032","Fujam! Solicitei um or�amento em cima de 12 metros quadrados ap�s algumas desculpas me aplicou no or�amento um pre�o 3� vezes maior do que o normal essa � a verdade mais um espertao de sp.","neg"
"6033","Não foi o que esperávamos A localização da máquina não estava aparente as pessoas estavam perguntando onde estava a máquina e as fotos todas desde a primeira saiu amarelada e no site indicado não estavam nenhuma foto do dia 23/02.  Referente ao atendimento dos funcionários foi de boa deram atenção desejada.","neg"
"6034","Propaganda enganosa Nao veio um mini moster veio um narguile sem qualidade nenhuma u.","neg"
"6035","Ruim Não funciona. Paguem mais por um que funciona.","neg"
"6036","Veia Não venho como eu esperava sem conta o.","neg"
"6037","Muito ruim N  e muito boa n gostei.","neg"
"6038","Muito ruim É muito bom !!!!! gostei.  Tchau brigado.","neg"
"6039","KKkkkkkkkk Fraco kkkkkkkkkkkkkkkkkkkkkkkkk.","neg"
"6040","Produto de baixa qualidade.  Produtos de baixa qualidade. Quase nao sentimos cheiro. Detestei.","neg"
"6041","Muito ruim Muito ruim! cheiro estranho de péssima qualidade!.","neg"
"6042","Ruim Muito fraco.","neg"
"6043","PÉSSIMA QUALIDADE É PURA FUMAÇA SEM CHEIRO!  Não tem qualidade nenhuma! no meu caso comprei o lavanda mas não tem cheiro algum de lavanda é pura fumaça mesmo!.  Não recomendo!.","neg"
"6044","Ruim Não gostei dos aromas e faz mais fumaça que os indianos e chineses que costumo usar.","neg"
"6045","Caro e não tão bom Achei um pouco artificial e não gostei muito da qualidade por esse preço alto.","neg"
"6046","Cheiro de fumaça Cheiro de fumaça em todos os que comprei.","neg"
"6047","Nao gostei Os aromas não atenderam as minhas expectativas.","neg"
"6048","Horrivel O cheiro é horrível parece plástico queimado nem parece um guda.","neg"
"6049","Nao tem cheiro Nao gostei mto pois da dor de cabeca.","neg"
"6050","Cola nao gruda A folha é boa mas a colinha nao gruda direito. Alguma grudam e outras nao.","neg"
"6051","Muito ruim Veio faltando o conteúdo. Veio apenas a metade.","neg"
"6052","Muito ruim Comprei uma coisa veio diferente.","neg"
"6053","Muito ruim Não funciona direito a bolinha fica travando e o fogareiro não veio e sim uma panelinha pelo valor um produto de baixa qualidade.","neg"
"6054","Muito Basico. Bem fraquinho. Pelo preço o que valeu a pena foi o acendendor e abafador que é so o que uso.","neg"
"6055","Mangueira péssima  Baixa qualidade mangueira parece aquela de por fio elétrico pelo preço achei q iria ser melhor!.","neg"
"6056","Muito descepcionada Produto de péssima qualidade corpo de plástico mangueira mas fina que canduite em fim decepcionada.","neg"
"6057","A mangueira e horrivel. Queima super rapido. Tive que comprar uma mangueira nova.","neg"
"6058","Obrigado E de plástico e acho que  não é duravel.","neg"
"6059","Arrependi Péssima qualidade. Corpo de plastico e mangueira de plastico.","neg"
"6060","Muito ruim Produto ótimo. Mais. Negócio. Acende cavao. Venho queimado.","neg"
"6061","Muito bom Foi muito bom foi presente e ela amou.","neg"
"6062","Ruim Muito pequeno e veio a cor errada.","neg"
"6063","Muito ruim Muito ruim nao faz fumaça nao gostei.","neg"
"6064","Nao comprem e de pessima qualidade nao recomendo  Pessimo produto nao vale a pena.","neg"
"6065","G7oirqrqr 3o3ó³í²4þtftf3oówu?gtrq qqq299wfyq7ú?d? é5þ23d ?8²ý.","neg"
"6066","São lindos mais os vinheiram quebrados  Pedi dois narguilé veio os dois quebrados e a mangueira veio furada.","neg"
"6067","Nao comprem  Veio faltando vaso! demoro 3 dias pra chegar.","neg"
"6068","Pessima qualidade Péssima qualidade. Não aconselho.","neg"
"6069","Lixo  Uma m. E. R. D. A. Lixo de produto se pode chamar isso de produto.","neg"
"6070","Muito ruim As peças derreteram no 3 dia de uso e se quebraram com o calor.","neg"
"6071","Perdi 78 reais  Nao presta nao carbura direito narguile baixa renda nao vale a pena.","neg"
"6072","Muito ruim Muito ruim! narguile de plstico.","neg"
"6073","Gostei muito deste produto  Maravilhoso gosto muito bom recomendo.","neg"
"6074","Ese não é bon Não é cheiroso todos parecendo ter o mesmo cheiro.","neg"
"6075","Baixa qualidade Não gostei da qualidade do incenso.","neg"
"6076","Muito ruim Muito rui parede mais com u esquero doque maçarico fiquei muito chateado porque eu comprei mais2  para dar para meus amigos e muito ruim a chama e pecima.","neg"
"6077","Precisa de adaptador Não consegui testar pois precisa de um adaptador para carregar com o spray comum com gás.","neg"
"6078","Muito ruim Péssimo não consigo recarregar em lugar algum me arrependo de ter comprado.","neg"
"6079","Durabilidade baixa Durou 3 semanas. Agora está vazando gás na parte onde recarrega.","neg"
"6080","Nao gostei Não gostei pois o maçarico que eu comprei parou de funcionar.","neg"
"6081","Pensino produto. A chama é fraca no nível máximo.  Péssimo produto. A chama é bem fraca no nível máximo. Arrependido.","neg"
"6082","Não vem com o gás Não vem com o gás necessário para usar o produto.","neg"
"6083","Fedorento Fedorento! cheiro de mato queimado. Foi para o lixo.","neg"
"6084","Muito ruim N de mante aceso e tem pouco aroma.","neg"
"6085","Ruim Muito forte para recintos pequenos!.","neg"
"6086","Muito ruim Muito inferior deveria ser as partes de plastico ser de louca e a mangueira de silicone o queimador um pouco mais grande queima so dois carvao por vez.","neg"
"6087","Muito ruim De plástico resistente não tem nada. O corpo derreteu em menos de 1 mês de uso com o calor do rosh. Não recomendo. Péssimo material.","neg"
"6088","Nao gostei do produto O fogareiro é pessima qualidade não deu um mês de uso e já queimou não recomendo comprar esse kit.","neg"
"6089","Muito ruim O produto veio correto. Porém a minha derreteu a ponta onde vai a borracha da casinha.","neg"
"6090","Muito ruim Não é ruim mais tbm não supero oque achava era.","neg"
"6091","Muito inferior do q já vi nos outros anúncios  Poderia ser um pouco melhor a  qualidade do produto.","neg"
"6092","Satisfeita Adorei o produto e otimo de boa qualidade.","neg"
"6093","Bom Péssimo o negócio do roche derreteu.","neg"
"6094","Péssimo qualidade  Péssimo a qualidade do produto !.","neg"
"6095","Péssimo o Roche derreteu Péssimo o roche derreteu. .","neg"
"6096","As tatuagens nao cola. Ja perdi varias e nao cola na pele da cliente. Nao gostei!.","neg"
"6097","Achei as tatuagens muito pequenas. Não compensa. Achei as tatuagens bem pequenas e não compensa pelo valor. Me arrependi.","neg"
"6098","Pessimo Horrível!! nao gruda na pele da cliente! material de péssima qualidade.","neg"
"6099","O produto vendido nao é palo santo. O verdadeiro palo danto tem um cheiro inconfundivel quando queimado. A madeira enviada nao tem cheiro algum. Apenas colocam uma essencia no pacote para que vc ache que o cheiro é de palo santo.","neg"
"6100","Não parece ser Palo Santo Não achei bom não. Não me parece ser palo santo. A madeira é bem leve e o cheiro que sai não é o característico. Além de muita fumaça preta.","neg"
"6101","Lascas de madeira sem cheiro algum!  Pessimo! nao comprem! não é palo santo apenas lascas  de madeira sem cheiro algum! acho uma pouca vergonha enganar os outros assim!.","neg"
"6102","O produto não é bom ou houve alguma troca. O produto não mantém a brasa e solta muita fuligem.  Conheço o produto peruano e aparentemente esse produto não é genuino.","neg"
"6103","Muito ruim Produto todo quebrado na minha opinião tinha q ser uma pau inteiro não quebrado aff não recomendo comorary aqui.","neg"
"6104","Ruim Ruim. Nao ascende de jeito nenhum. Ja tentei dentudo e fica um segundo aceso e apaga. Decepcionei.","neg"
"6105","Péssima qualidade Pedaços de madeira misturados ao produto. Não gostei da qualidade. Não indico e não comprarei mais.","neg"
"6106","Produto não cumpre o que promete Quando ascendido os pedaços não exalam o cheiro característico de palo santo e sim de madeira.","neg"
"6107","Produto ruim para se manter aceso. Produto nao queima direito. Apaga o tempo todo. Tem que ficarndo lado acendendo. Nao recomendo.","neg"
"6108","A brasa não se mantém acesa. Esperava mais. O perfume da madeira é maravilhoso mas apaga rápido. A brasa não de mantém acesa.","neg"
"6109","Produto ruim  Produto ruim nao gostei! veio com alguns pedacos de madeira comun cortado no meio.","neg"
"6110","Ruim ! Nao gostei produto é cheiroso podem bao fica acesso apaga toda hora.","neg"
"6111","Fora do padrão esperado Não veio com o mesmo aroma. Inferior ao produto já comprado antes.","neg"
"6112","Decepção Não gostei. Não tem bom aroma. Não é prático para utilizar.","neg"
"6113","O cheiro é muito fraco e apaga toda hora. Me arrependi.","neg"
"6114","Decepção  Quando fui utilizar o produto estava mofado e com bicho.","neg"
"6115","Fiquei decepcionada.  O produto quando fui usar estava mofado e com bicho.","neg"
"6116","Fiquei decepcionada.  O produto quando fui usar estava mofado e com bicho.","neg"
"6117","Muito ruim Não é papo santo!.  É madeira com essência aromática.","neg"
"6118","Muito ruim Não tem cheiro de palo santo diferente do verdadeiro.","neg"
"6119","Não se parece nem um pouquinho com palo Santo Isso não é palo santo.  Não caiam na pegadinha.","neg"
"6120","Nao gostei Nao tem o cheiro tipico do palo santo.","neg"
"6121","Ruim Eu não gostei ele se apaga muito rápido.","neg"
"6122","Falso! Propaganda enganosa!  Não é palo santo! cheira madeira queimada!.","neg"
"6123","Muito ruim O produto veio misturado com madeira comum.","neg"
"6124","Me venderam serragem ao invés de lascas e toquinho Péssimo tratamento com o produto.","neg"
"6125","produto de plástico onde não e mencionado na venda Produto não muito bom devido a pouca informação sobre o mesmo pois na foto aparentemente não seria de plástico mas conforme comprei e paguei ficarei com o produto mas não compraria mas deste fabricante.","neg"
"6126","Baixa qualidade A borracha que vem no rosh não encaixava no corpo. O corpo é de plástico derrete super fácil. Todas as peças não se encaixava fácil.","neg"
"6127","Pior narguile!!!!  Narguile péssimo! com um dia de uso o corpo do narguile(stem) derreteu. Não é nada igual ao produto que apresenta na foto. Não recomendo.","neg"
"6128","Péssimo! Péssimo! não comprem! eu devia ter lido todas as avaliações antes de comprar. É aquele ditado o barato sai caro.","neg"
"6129","Mterial não aguenta quentura Produto de com uma parte de borracha na primeira vez que acendeu derreteu posso desfazer a venda ou pegar outro?.","neg"
"6130","Não gostei Produto veio com defeito todo riscado e faltando uma borrachinha. O vaso simplesmente explodiu com 3 dias de uso.","neg"
"6131","Muito ruim Não foi o esperado por enquanto tive problema no stem. Atenção péssima não indico e não comprarei mais.","neg"
"6132","Horrível  Horrível produto de péssima qualidade a água sobe quando assopra me arrependi dinheiro jogado fora!!!!.","neg"
"6133","Muito ruim O vaso de vidro parece uma folha quebrou sozinho de um dia pro outro.","neg"
"6134","Pouco ruim O produto mangueira muito fraca.  A cor da tinta sair rápido.","neg"
"6135","Lixo Resumo em uma palavra: lixo.  O roche nem encaixar direito.","neg"
"6136","Muito ruim Muito ruim nao vale o valor nao compenca.","neg"
"6137","Decepcionada quero devolução. Veio faltando peça e de plástico qualidade péssima.","neg"
"6138","Um produto excelente Um produto excelente recomendo para quem quer comprar.","neg"
"6139","Muito ruim Venho trincado o copo e já quebrou.","neg"
"6140","Ruim Produto falto engate da mangueira em baixo.","neg"
"6141","Muito ruim Bom tirando essa mangueira tá ótimo.","neg"
"6142","Nap recomendo São muito frágeis! a pedra se soltou de um dos isqueiros e pegou fogo sozinho. Um perigo!.","neg"
"6143","Comprei isqueiro hiper veio isqueiro lighter não  O produto veio diferente do que comprei. Comprei isqueiro hiper veio isqueiro lighter.","neg"
"6144","Ruim Muito aberto para numeracao 1005rl e perde o fio da agulha muito rapido. Tive que comprar outra caixa de outra marca pois nao possilvel nem pensar em usar essa caixa mto horrivel isso!.","neg"
"6145","Eu achei muito bom poderia ser melhor mais tá otimo.","neg"
"6146","Bem fraquinho Ele e bom mais veio cm o rosh qbd a mangueira de outra cor veio nada a ver as borrachinas de vedação veio bamba n gostei muito.","neg"
"6147","Produtos horriveis Produto veio com as borrachas de vedação errada pois a borracha do vaso não segura a parte de cima do narguilé.","neg"
"6148","Não vale a pena  Não presta. E ainda me mandaram usado e faltando a burracha de vedação  da mangueira! não recomendo.","neg"
"6149","Não gostei Veio com defeito quebrado. O material muito ruim.","neg"
"6150","Muito ruim Não compraria novamente produto muito ruin.","neg"
"6151","Muito ruim Esses incensos vieram com uma péssimaqualidade e simplesmente não permanecem acesos. Já compre diversas vezes essas marca de incenso e nunca tive esse tipo de problema. Me dá a impressão de que esse produto ou está vencido ou foi armazenado de forma inadequada pois ele parece úmido e não tem aquele pó que normalmente vem no palito. Comprei varias essências e já gastei todo um isqueiro e vários fósforos para tentar manter eles acesos. Gostaria de receber me dinheiro de volta.","neg"
"6152","Muito ruim De 8 caixas q abri somente os incensos de 2 caixas q  estavam com o lacre interno queimaram até o fim. Os demais acendem e apagam. Insatisfeita com o produto.","neg"
"6153","Fraco Fragancia muito fraca. Todo tem mesmo cheiro.","neg"
"6154","Uma merda Piteira fina da grossura de um lapis horrivel dinhero jogado no lixo pk e isso que vo fazer com essa merda jogar no lixo.","neg"
"6155","Piteira  Nao gostei muito pq a piteira nao para em roscada.","neg"
"6156","Muito pequeno.  Muito pequeno. Não funciona. As cinzas caem todas fora.","neg"
"6157","Ruim Solta tinta e não consegue aparar as cinzas.","neg"
"6158","medio nivel de satisfação Produto é bom porem a cinza cai.","neg"
"6159","Nao gostei Derruba a conza tofa para fora.","neg"
"6160","Ruim Não é os nag original.","neg"
"6161","Ruim Acaba muito rápido infelizmente é muito cheiroso e gostoso mas gostaria que durasse mais tempo.","neg"
"6162","O incenso é de carvão achei muito caro  Incenso de carvão não gostei  achei caro.","neg"
"6163","Propaganda enganosa NÃO SÃO PREMA Não são prema o cheiro é ruim. E parece q tds tem a mesma fragrância.","neg"
"6164","Não senti diferença nenhum!  Não comprarei mais ! Não senti diferença nenhuma. Apenas mais um creme hidratante. Nada mais do que isso.","neg"
"6165","Muito ruim Produto de pessima qualidade. Não funciona.","neg"
"6166","Muito ruim O vidro veio com bolinhas na superfície e não dá encaixe com a parte de cima. Decepcionada com a qualidade. Tentei usar mal encaixado e a água e a fumaça fica saindo. Não recomendo.","neg"
"6167","Nao recomendo  Péssimo produto muito fraca e vc pg ele demora pra envie o produto aí pergunto pro vendendo ele fala q tenq atualiza o produto não recomendo. A detalhe não e igual a da foto.","neg"
"6168","Horrivel Peguei hoje é não presta e de plástico perca d e dinheiro e dor de cabeça vou devolver falta de respeito com o consumidor pq ninguém compra oq não pode usar.","neg"
"6169","Ruin fraco de mais  Muito fraco o produto na foto parecia ser outro  prato mau pintado unica coisa de bom foi o jarro o fogãozinho e o rocha o resto muito fraco.","neg"
"6170","Comprei é caso causou um acidente com meu filho  Comprei usei 2 vezes  derreteu pois achei que era alumínio e veio plástico  eu quero saber oque faço  oi troque pois causou quase um acidente com meu filho.","neg"
"6171","Nao recomendo  Produto lindo.  Mais.  1 vez que usei derreteu aonde encaixa o roche.  Tradizindo comprei foi util so 1 vez e ja era.  Não recomendo.","neg"
"6172","Produto não presta  Produto baixa qualidade a base de água quebrou parece que foi cortado quebrou certinho não presta muito fina.","neg"
"6173","As borrachas de encaixe não veio. Nem uma Veio faltando todas as borachas de encaixar cada parte. Assim fica difícil pq o essencial não veio.","neg"
